"voter_id" "present" "absent" "attendance"
"5509a91a273a3904f6e721b6" 1555 0 1
"5509a91a273a3904f6e721ba" 1551 4 0.997427652733119
"5509a91a273a3904f6e721be" 1196 359 0.769131832797428
"5509a91a273a3904f6e721c2" 1494 61 0.960771704180064
"5509a91a273a3904f6e721c6" 1429 126 0.918971061093248
"5509a91a273a3904f6e721ca" 1554 1 0.99935691318328
"5509a91a273a3904f6e721ce" 1531 24 0.984565916398714
"5509a91a273a3904f6e721d2" 1087 268 0.802214022140221
"5509a91a273a3904f6e721d6" 1328 227 0.854019292604502
"5509a91a273a3904f6e721da" 1448 107 0.931189710610932
"5509a91a273a3904f6e721de" 1474 81 0.947909967845659
"5509a91a273a3904f6e721e2" 1440 115 0.92604501607717
"5509a91a273a3904f6e721e6" 1485 70 0.954983922829582
"5509a91a273a3904f6e721ea" 1521 34 0.978135048231511
"5509a91b273a3904f6e721ee" 1477 78 0.94983922829582
"5509a91b273a3904f6e721f2" 987 27 0.973372781065089
"5509a91b273a3904f6e721f6" 1365 190 0.877813504823151
"5509a91b273a3904f6e721fa" 1359 196 0.87395498392283
"5509a91b273a3904f6e721fe" 1461 94 0.939549839228296
"5509a91b273a3904f6e72202" 1520 35 0.977491961414791
"5509a91b273a3904f6e72206" 1366 189 0.878456591639871
"5509a91b273a3904f6e7220a" 1509 46 0.970418006430868
"5509a91b273a3904f6e7220e" 1551 4 0.997427652733119
"5509a91b273a3904f6e72212" 1516 39 0.97491961414791
"5509a91b273a3904f6e72216" 1473 82 0.947266881028939
"5509a91b273a3904f6e7221a" 1544 11 0.992926045016077
"5509a91b273a3904f6e7221e" 1551 4 0.997427652733119
"5509a91b273a3904f6e72222" 1550 5 0.996784565916399
"5509a91b273a3904f6e72226" 1537 18 0.988424437299035
"5509a91b273a3904f6e7222a" 1304 251 0.838585209003215
"5509a91c273a3904f6e7222e" 1278 22 0.983076923076923
"5509a91c273a3904f6e72232" 1547 8 0.994855305466238
"5509a91c273a3904f6e72236" 1541 14 0.990996784565916
"5509a91c273a3904f6e7223a" 1545 10 0.993569131832797
"5509a91c273a3904f6e7223e" 1507 48 0.969131832797428
"5509a91c273a3904f6e72242" 1538 17 0.989067524115756
"5509a91c273a3904f6e72246" 1379 176 0.886816720257235
